codigo_linea,numero_rfig,orden,nombre_estacion,es_localidad,municipio,provincia,ccaa,geocode_match,dist_m,dep_id
06826,826,5,SOGAMA,True,Cerceda,A Coruña,Galicia,within,0.0,TN_RailwayNode_31421
06826,826,6,ORDES,True,Ordes,A Coruña,Galicia,within,0.0,TN_RailwayNode_31415
06826,826,7,SANTIAGO DE COMPOST.-DANIEL CASTELAO,True,Santiago de Compostela,A Coruña,Galicia,within,0.0,TN_RailwayNode_31400
06828,828,1,PORTAS,True,Portas,Pontevedra,Galicia,within,0.0,TN_RailwayNode_23006
06828,828,2,FAXIL,True,Barro,Pontevedra,Galicia,within,0.0,TN_RailwayNode_23015
06828,828,3,BIF. SAN AMARO,False,Pontevedra,Pontevedra,Galicia,within,0.0,TN_RailwayNode_B2301
06830,830,1,BIF. SAN CRISTOBAL,False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_B2052
06830,830,2,BIF. UXES,False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_B3141
06832,832,1,"AGUJA KM. 545,4",False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_A2045
06832,832,2,BIF. SAN DIEGO,False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_B2051
06834,834,1,BIF. EL BURGO,False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_B2041
06834,834,2,"AGUJA KM. 545,4",False,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_A2045
06834,834,3,A CORUÑA-SAN DIEGO,True,A Coruña,A Coruña,Galicia,within,0.0,TN_RailwayNode_20406
06836,836,1,BIF. RIO BERNESGA,False,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_B1507
06836,836,2,RIO BERNESGA,False,Santovenia de la Valdoncina,León,Castilla y León,within,0.0,TN_RailwayNode_15019
06836,836,3,BIF. LEON,False,Santovenia de la Valdoncina,León,Castilla y León,within,0.0,TN_RailwayNode_B1506
06838,838,1,RIO BERNESGA,False,Santovenia de la Valdoncina,León,Castilla y León,within,0.0,TN_RailwayNode_15019
06838,838,2,BIF. TORNEROS,False,Santovenia de la Valdoncina,León,Castilla y León,within,0.0,TN_RailwayNode_B1508
06838,838,3,BIF. QUINTANA,False,León,León,Castilla y León,within,0.0,TN_RailwayNode_B1509
06840,840,1,"CERCEDA-MEIRAMA-AG. KM. 000,729",False,Cerceda,A Coruña,Galicia,within,0.0,TN_RailwayNode_A3140
06840,840,2,MEIRAMA-PICARDEL,True,Cerceda,A Coruña,Galicia,within,0.0,TN_RailwayNode_31409
06842,842,1,"BIF. A GRANDEIRA AG. KM. 376,1",False,Santiago de Compostela,A Coruña,Galicia,within,0.0,TN_RailwayNode_B0862
06842,842,2,BIF. RIO SAR,False,Santiago de Compostela,A Coruña,Galicia,within,0.0,TN_RailwayNode_B0902
06848,848,1,REDONDELA AV,True,Redondela,Pontevedra,Galicia,within,0.0,TN_RailwayNode_08224
06848,848,2,BIF. REDONDELA,False,Redondela,Pontevedra,Galicia,within,0.0,TN_RailwayNode_B2230
06850,850,1,BIF. ARCADE,False,Soutomaior,Pontevedra,Galicia,within,0.0,TN_RailwayNode_B2300
06850,850,2,REDONDELA AV,True,Redondela,Pontevedra,Galicia,within,0.0,TN_RailwayNode_08224
06850,850,3,VIGO URZAIZ,True,Vigo,Pontevedra,Galicia,within,0.0,TN_RailwayNode_08223
06884,884,1,BIF. EL BOLON,False,Zamora,Zamora,Castilla y León,within,0.0,TN_RailwayNode_B3020
06884,884,2,CAMBIADOR DE ZAMORA,False,Zamora,Zamora,Castilla y León,within,0.0,TN_RailwayNode_08243
06888,888,1,PEDRALBA AG KM 112.4,False,Pedralba de la Pradería,Zamora,Castilla y León,within,0.0,TN_RailwayNode_B3122
06888,888,2,CAMBIADOR ANCHO PEDRALBA,False,Pedralba de la Pradería,Zamora,Castilla y León,within,0.0,TN_RailwayNode_08248
06894,894,1,"TABOADELA AG. KM. 447,1",False,Taboadela,Ourense,Galicia,within,0.0,TN_RailwayNode_A8249
06894,894,2,CAMBIADOR DE TABOADELA,False,Taboadela,Ourense,Galicia,within,0.0,TN_RailwayNode_08255
08360,360,1,CARTAGENA PZ BAS,True,Cartagena,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_05951
08360,360,2,LOS NIETOS,True,Cartagena,Murcia,Región de Murcia,within,0.0,TN_RailwayNode_05977
08740,740,1,FERROL,True,Ferrol,A Coruña,Galicia,within,0.0,TN_RailwayNode_21010
08740,740,2,XUVIA,True,Narón,A Coruña,Galicia,within,0.0,TN_RailwayNode_05107
08740,740,3,SAN SADURNIÑO,True,San Sadurniño,A Coruña,Galicia,within,0.0,TN_RailwayNode_05115
08740,740,4,CERDIDO,True,Moeche,A Coruña,Galicia,within,0.0,TN_RailwayNode_05127
08740,740,5,ORTIGUEIRA,True,Ortigueira,A Coruña,Galicia,within,0.0,TN_RailwayNode_05139
08740,740,6,O BARQUEIRO,True,Mañón,A Coruña,Galicia,within,0.0,TN_RailwayNode_05145
08740,740,7,XOVE,True,Xove,Lugo,Galicia,within,0.0,TN_RailwayNode_05161
08740,740,8,RIBADEO,True,Ribadeo,Lugo,Galicia,within,0.0,TN_RailwayNode_05193
08740,740,9,VEGADEO PUEBLO,True,Castropol,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05197
08740,740,10,NAVIA,True,Navia,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05283
08740,740,11,CUDILLERO,True,Cudillero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05245
08740,740,12,PRAVIA,True,Pravia,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05325
08750,750,1,PRAVIA,True,Pravia,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05325
08750,750,2,LA MARUCA MERCANCIAS,True,Avilés,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05223
08750,750,3,AVILES,True,Avilés,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_16403
08750,750,4,TRASONA,True,Corvera de Asturias,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05217
08750,750,5,CANDAS,True,Carreño,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05211
08750,750,6,AG ENLACE VERIÑA,False,Carreño,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A1984
08750,750,7,ABOÑO APD,False,Carreño,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05207
08750,750,8,GIJON-SANZ CRESPO,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15410
08752,752,1,GIJON-SANZ CRESPO,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15410
08752,752,2,SOTIELLO,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05405
08752,752,3,LA FLORIDA,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05411
08752,752,4,EL BERRON,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05509
08752,752,5,CARBAYIN,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05417
08752,752,6,CURUXONA,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05420
08752,752,7,LA FELGUERA VEGA,True,Langreo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05425
08752,752,8,LA FELGUERA-LANGREO CENTRO,True,Langreo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05426
08752,752,9,SAMA LOS LLERONES (histórica),True,Langreo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05429
08752,752,10,SAMA LOS LLERONES,True,Langreo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05427
08752,752,11,LAVIANA,True,Laviana,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05443
08754,754,1,SOTIELLO,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05405
08754,754,2,AG.ENL.SOTIELLO,False,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A1983
08754,754,3,PUERTO EL MUSEL,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05447
08756,756,1,ABOÑO APD,False,Carreño,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05207
08756,756,2,AG ENLACE VERIÑA,False,Carreño,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A1984
08756,756,3,AG.ENL.SOTIELLO,False,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A1983
08756,756,4,SOTIELLO,True,Gijón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05405
08758,758,1,LA MARUCA MERCANCIAS,True,Avilés,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05223
08758,758,2,PUERTO AVILES,True,Avilés,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05226
08760,760,1,OVIEDO,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15211
08760,760,2,SOTO UDRION,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05308
08760,760,3,TRUBIA,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05311
08762,762,1,TRUBIA,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05311
08762,762,2,SOTO UDRION,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05308
08762,762,3,PRAVIA,True,Pravia,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05325
08762,762,4,SAN ESTEBAN,True,Muros de Nalón,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05329
08764,764,1,TRUBIA,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05311
08764,764,2,SOTO DE RIBERA,True,Ribera de Arriba,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05353
08764,764,3,BAIÑA,True,Mieres,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05361
08764,764,4,ABLAÑA,True,Mieres,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15205
08764,764,5,MIERES VASCO,True,Mieres,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05369
08764,764,6,FIGAREDO,True,Mieres,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05373
08764,764,7,MOREDA DE ALLER,True,Aller,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05379
08764,764,8,COLLANZO,True,Aller,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05389
08770,770,1,SANTANDER,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_14223
08770,770,2,SANTANDER MERCANCIAS,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05650
08770,770,3,VALDECILLA LA MARGA,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05602
08770,770,4,TORRELAVEGA CENTRO,True,Torrelavega,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05621
08770,770,5,PUENTE SAN MIGUEL,True,Reocín,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05623
08770,770,6,CABEZON DE LA SAL,True,Cabezón de la Sal,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05637
08770,770,7,UNQUERA,True,Val de San Vicente,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05649
08770,770,8,LLANES,True,Llanes,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05571
08770,770,9,RIBADESELLA,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05553
08770,770,10,LLOVIO,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05551
08770,770,11,ARRIONDAS,True,Parres,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05543
08770,770,12,INFIESTO APD,False,Piloña,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05534
08770,770,13,NAVA,True,Nava,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05523
08770,770,14,POLA DE SIERO,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05513
08770,770,15,LA CARRERA DE SIERO,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05511
08770,770,16,EL BERRON,True,Siero,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05509
08770,770,17,OVIEDO,True,Oviedo,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15211
08772,772,1,OREJO,True,Marina de Cudeyo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05663
08772,772,2,SOLARES,True,Medio Cudeyo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05665
08772,772,3,LIERGANES,True,Liérganes,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05671
08774,774,1,MALIAÑO VIDRIERA,True,Camargo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05655
08774,774,2,PUERTO RAOS,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05600
08776,776,1,LLOVIO,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05551
08776,776,2,RIBADESELLA PUERTO,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05552
08778,778,1,LLOVIO,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05551
08778,778,2,RIBADESELLA PUERTO,True,Ribadesella,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_05552
08780,780,1,VALDECILLA LA MARGA,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05602
08780,780,2,MALIAÑO VIDRIERA,True,Camargo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05655
08780,780,3,SANTANDER MERCANCIAS,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05650
08780,780,4,SANTANDER,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_14223
08780,780,5,LA CANTABRICA,True,El Astillero,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05658
08780,780,6,OREJO,True,Marina de Cudeyo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05663
08780,780,7,MARRON,True,Ampuero,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05687
08780,780,8,KARRANZA,True,Karrantza Harana,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05497
08780,780,9,ARANGUREN,True,Zalla,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05473
08780,780,10,IRAUREGUI,True,Alonsotegi,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05461
08780,780,11,BASURTO HOSPITAL,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05455
08780,780,12,BILBAO LA CONCORDIA,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05451
08782,782,1,BASURTO HOSPITAL,True,Bilbao,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05455
08782,782,2,ARIZ,True,Basauri,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05713
08784,784,1,IRAUREGUI,True,Alonsotegi,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05461
08784,784,2,LUTXANA-BARAKALDO,True,Barakaldo,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_13305
08786,786,1,OREJO,True,Marina de Cudeyo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05663
08786,786,2,SOLARES,True,Medio Cudeyo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05665
08786,786,3,LIERGANES,True,Liérganes,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05671
08788,788,1,PUERTO RAOS,True,Santander,Cantabria,Cantabria,within,0.0,TN_RailwayNode_05600
08788,788,2,MALIAÑO (APD),False,Camargo,Cantabria,Cantabria,within,0.0,TN_RailwayNode_14220
08790,790,1,LA ASUNCION UNIVERSIDAD,True,León,León,Castilla y León,within,0.0,TN_RailwayNode_05803
08790,790,2,SAN FELIZ,True,Garrafe de Torío,León,Castilla y León,within,0.0,TN_RailwayNode_05776
08790,790,3,MATALLANA,True,Matallana de Torío,León,Castilla y León,within,0.0,TN_RailwayNode_05770
08790,790,4,BOÑAR,True,Boñar,León,Castilla y León,within,0.0,TN_RailwayNode_05766
08790,790,5,CISTIERNA,True,Cistierna,León,Castilla y León,within,0.0,TN_RailwayNode_05761
08790,790,6,GUARDO,True,Guardo,Palencia,Castilla y León,within,0.0,TN_RailwayNode_05754
08790,790,7,GUARDO APD,False,Guardo,Palencia,Castilla y León,within,0.0,TN_RailwayNode_05753
08790,790,8,MATAPORQUERA,True,Valdeolea,Cantabria,Cantabria,within,0.0,TN_RailwayNode_14200
08790,790,9,ARIJA,True,Arija,Burgos,Castilla y León,within,0.0,TN_RailwayNode_05740
08790,790,10,LA CALZADA,True,Balmaseda,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05485
08790,790,11,BALMASEDA V.,True,Balmaseda,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05483
08790,790,12,ARANGUREN,True,Zalla,Bizkaia,País Vasco,within,0.0,TN_RailwayNode_05473
08792,792,1,MATALLANA,True,Matallana de Torío,León,Castilla y León,within,0.0,TN_RailwayNode_05770
08792,792,2,LA ROBLA,True,La Robla,León,Castilla y León,within,0.0,TN_RailwayNode_15106
08794,794,1,GUARDO,True,Guardo,Palencia,Castilla y León,within,0.0,TN_RailwayNode_05754
08794,794,2,TERMICA VELILLA,True,Velilla del Río Carrión,Palencia,Castilla y León,within,0.0,TN_RailwayNode_05779
11072,072,1,CTT FUENCARRAL AV,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_A0720
11072,072,2,"M-CHAMARTIN-AG. KM. 1,5",False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_A0801
11072,072,3,CAMBIADOR MADRID-CHAMARTIN,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_08011
11074,074,1,BIFURCACIÓN MEDINA,False,Olmedo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0740
11074,074,2,CAMBIADOR MEDINA DEL CAMPO,False,Medina del Campo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08200
11076,076,1,BIF. CAMBIADOR VALDESTILLAS,False,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0802
11076,076,2,CAMBIADOR VALDESTILLAS,False,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08012
11078,078,1,VALLADOLID-CAMPO GRANDE,True,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10600
11078,078,2,CAMBIADOR VALLADOLID C. GRANDE,False,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08010
11080,080,1,MADRID-CHAMARTIN-CLARA CAMPOAMOR,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_17000
11080,080,2,"M-CHAMARTIN-AG. KM. 1,5",False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_A0801
11080,080,3,"KM. 51,878",False,Rascafría,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_C0809
11080,080,4,SEGOVIA-GUIOMAR,True,Segovia,Segovia,Castilla y León,within,0.0,TN_RailwayNode_08004
11080,080,5,"PK KM. 126,7",False,Fuente de Santa Cruz,Segovia,Castilla y León,within,0.0,TN_RailwayNode_C0812
11080,080,6,BIFURCACIÓN MEDINA,False,Olmedo,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0740
11080,080,7,VALDESTILLAS-A.V.,True,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_08009
11080,080,8,BIF. CAMBIADOR VALDESTILLAS,False,Valdestillas,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0802
11080,080,9,VALLADOLID-CAMPO GRANDE,True,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10600
11080,080,10,BIF. CANAL DUERO,False,Santovenia de Pisuerga,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0810
11080,080,11,DUEÑAS AV,True,Dueñas,Palencia,Castilla y León,within,0.0,TN_RailwayNode_08014
11080,080,12,BIF. VENTA DE BAÑOS,False,Venta de Baños,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0814
11080,080,13,BIF. SOTO,False,Soto de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0815
11080,080,14,BIF. LA VEGA,False,Soto de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0816
11080,080,15,RIO ARLANZON,False,Revilla Vallejera,Burgos,Castilla y León,within,0.0,TN_RailwayNode_08016
11080,080,16,BURGOS-ROSA MANZANO,True,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_11014
11084,084,1,BIF. VENTA DE BAÑOS,False,Venta de Baños,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0814
11084,084,2,BIF. CERRATO,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0817
11084,084,3,PALENCIA,True,Palencia,Palencia,Castilla y León,within,0.0,TN_RailwayNode_14100
11084,084,4,BIF. LAS BARRERAS,False,Valle del Retortillo,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0818
11084,084,5,VILLADA AV,True,Villada,Palencia,Castilla y León,within,0.0,TN_RailwayNode_08203
11084,084,6,LAS ARENAS,True,Bercianos del Real Camino,León,Castilla y León,within,0.0,TN_RailwayNode_08190
11084,084,7,BIF. LAS ARENAS,False,Bercianos del Real Camino,León,Castilla y León,within,0.0,TN_RailwayNode_B0819
11084,084,8,BIF. VILECHA,False,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_B0823
11084,084,9,VILECHA,True,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_08230
11084,084,10,BIF. CAMB. VILECHA,False,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_A0823
11084,084,11,BIF. ESTADIO MUNICIPAL,False,León,León,Castilla y León,within,0.0,TN_RailwayNode_B0824
11084,084,12,LEON,True,León,León,Castilla y León,within,0.0,TN_RailwayNode_15100
11114,114,1,BIF. CANAL DUERO,False,Santovenia de Pisuerga,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0810
11114,114,2,"KM 192,7",False,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_B0811
11114,114,3,COMPLEJO FERROVIARIO MERC.,True,Valladolid,Valladolid,Castilla y León,within,0.0,TN_RailwayNode_10620
11136,136,1,BURGOS-ROSA MANZANO,True,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_11014
11136,136,2,CAMB. BURGOS,True,Burgos,Burgos,Castilla y León,within,0.0,TN_RailwayNode_08020
11158,158,1,BIF. CERRATO,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0817
11158,158,2,CAMBIADOR VILLAMURIEL,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_08201
11170,170,1,BIF. CERRATO,False,Villamuriel de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0817
11170,170,2,BIF. SOTO,False,Soto de Cerrato,Palencia,Castilla y León,within,0.0,TN_RailwayNode_B0815
11180,180,1,CAMBIADOR CLASIFICACION,False,León,León,Castilla y León,within,0.0,TN_RailwayNode_08206
11180,180,2,BIF. ESTADIO MUNICIPAL,False,León,León,Castilla y León,within,0.0,TN_RailwayNode_B0824
11186,186,1,BIF. CAMB. VILECHA,False,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_A0823
11186,186,2,CAMBIADOR VILECHA,False,Onzonilla,León,Castilla y León,within,0.0,TN_RailwayNode_08205
11984,984,1,POLA DE LENA,True,Lena,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_15122
11984,984,2,"AG. CAMB. KM. 411,6",False,Lena,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A0851
11984,984,3,"AG. CAMB. KM. 410,7",False,Lena,Asturias,Principado de Asturias,within,0.0,TN_RailwayNode_A0849
11984,984,4,"PK. 388,235",False,Villamanín,León,Castilla y León,within,0.0,TN_RailwayNode_C8825
11984,984,5,BIF. PAJARES,False,Cuadros,León,Castilla y León,within,0.0,TN_RailwayNode_B0820
12050,050,1,MADRID-P. DE ATOCHA ALMUDENA GRANDES,True,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_60000
12050,050,2,"KM. 2,8",False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_C4003
12050,050,3,BIF. CERRO NEGRO/STA. CATALINA,False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B6000
12050,050,4,"VALLECAS AV - AGUJA KM.12,300",False,Madrid,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_B6001
12050,050,5,"PK KM. 53,8",False,Los Santos de la Humosa,Madrid,Comunidad de Madrid,within,0.0,TN_RailwayNode_C4001
12050,050,6,GUADALAJARA-YEBES,True,Yebes,Guadalajara,Castilla-La Mancha,within,0.0,TN_RailwayNode_04007
12050,050,7,MEDINACELI-A.V.,True,Arcos de Jalón,Soria,Castilla y León,within,0.0,TN_RailwayNode_04015
12050,050,8,"PK KM. 174,7",False,Alconchel de Ariza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_C4002
12050,050,9,CALATAYUD,True,Calatayud,Zaragoza,Aragón,within,0.0,TN_RailwayNode_70600
12050,050,10,BIF. CAMBIADOR PLASENCIA DE JALON,False,Plasencia de Jalón,Zaragoza,Aragón,within,0.0,TN_RailwayNode_B4015
12050,050,11,GUALLAR,True,Zaragoza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_04030
12050,050,12,BIF. MONCASI,False,Zaragoza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_B4030
12050,050,13,BIF. CANAL IMPERIAL,False,Zaragoza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_B4043
12050,050,14,EL BURGO DE EBRO-A.V.,True,Zaragoza,Zaragoza,Aragón,within,0.0,TN_RailwayNode_04044
12050,050,15,VALFARTA,True,La Almolda,Zaragoza,Aragón,within,0.0,TN_RailwayNode_04050
12050,050,16,VALLMANYA,True,Alcarràs,Lleida,Cataluña,within,0.0,TN_RailwayNode_04054
12050,050,17,BIF. LES TORRES DE SANUI,False,Lleida,Lleida,Cataluña,within,0.0,TN_RailwayNode_B4054
12050,050,18,BIF. ARTESA DE LLEIDA,False,Artesa de Lleida,Lleida,Cataluña,within,0.0,TN_RailwayNode_B4100
12050,050,19,LES BORGES BLANQUES-A. V.,True,Les Borges Blanques,Lleida,Cataluña,within,0.0,TN_RailwayNode_04101
12050,050,20,"PK KM. 482,6",False,Tarrés,Lleida,Cataluña,within,0.0,TN_RailwayNode_C0428
12050,050,21,BIF.  LA GATELLADA,False,Alcover,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B4106
12050,050,22,CAMP DE TARRAGONA,True,La Secuita,Tarragona,Cataluña,within,0.0,TN_RailwayNode_04104
12050,050,23,BIF CBDOR RODA,False,La Pobla de Montornès,Tarragona,Cataluña,within,0.0,TN_RailwayNode_B4103
12050,050,24,LARBOÇ-A. V.,True,L'Arboç,Tarragona,Cataluña,within,0.0,TN_RailwayNode_04106
12050,050,25,BIF. CAN TUNIS-A. V.,False,L'Hospitalet de Llobregat,Barcelona,Cataluña,within,0.0,TN_RailwayNode_B4104
12050,050,26,BARCELONA-SANTS,True,Barcelona,Barcelona,Cataluña,within,0.0,TN_RailwayNode_71801
12050,050,27,LA SAGRERA AV,True,Barcelona,Barcelona,Cataluña,within,0.0,TN_RailwayNode_04320
